EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,DE1_.038-.053MEV_E_1/(cm**2-s-sr-MeV),DE2_.053-.103MEV_E_1/(cm**2-s-sr-MeV),DE3_.103-.175MEV_E_1/(cm**2-s-sr-MeV),DE4_.175-.315MEV_E_1/(cm**2-s-sr-MeV)
2012-05-18T17:00:00.000Z,10519,1967.1,602.08,147.81
2012-05-18T18:00:00.000Z,10281,1932.9,580.65,139.8
2012-05-18T19:00:00.000Z,9666.7,1805.7,550.99,135.77
2012-05-18T20:00:00.000Z,8995.2,1671.4,506.55,121.07
2012-05-18T21:00:00.000Z,8614.3,1607.1,492.96,118.67
2012-05-18T22:00:00.000Z,8309.5,1555.7,474.5,115.15
2012-05-18T23:00:00.000Z,7647.6,1450,442.86,104.85
2012-05-19T00:00:00.000Z,7442.9,1385.3,418.15,105.77
2012-05-19T01:00:00.000Z,7176.2,1342.7,409.33,97.245
2012-05-19T02:00:00.000Z,6995.2,1311.6,403.57,100.05
2012-05-19T03:00:00.000Z,6081,1144.9,364.78,91.531
2012-05-19T04:00:00.000Z,5800,1105.1,356.75,86.735
2012-05-19T05:00:00.000Z,5542.9,1059.9,335.42,84.745
2012-05-19T06:00:00.000Z,5357.1,1012.6,317.56,79.949
2012-05-19T07:00:00.000Z,5257.1,972.86,313.89,79.898
2012-05-19T08:00:00.000Z,5114.3,934.86,294.94,76.48
2012-05-19T09:00:00.000Z,4838.1,897.43,276.39,75.204
2012-05-19T10:00:00.000Z,4560.5,853.57,271.13,68.878
2012-05-19T11:00:00.000Z,4432.4,821.71,265.97,68.214
2012-05-19T12:00:00.000Z,4657.6,800.57,257.44,68.01
2012-05-19T13:00:00.000Z,5395.2,829.29,255.95,66.327
2012-05-19T14:00:00.000Z,5081,797.57,244.15,65.714
2012-05-19T15:00:00.000Z,4508.1,732.57,230.26,61.276
2012-05-19T16:00:00.000Z,4208.6,697.14,230.06,59.337
2012-05-19T17:00:00.000Z,3909,660.57,213.59,60.663
2012-05-19T18:00:00.000Z,3658.1,644.29,212,58.929
2012-05-19T19:00:00.000Z,3371,621,206.94,55.357
2012-05-19T20:00:00.000Z,3113.3,574.71,193.15,53.776
2012-05-19T21:00:00.000Z,2972.4,556.43,189.38,53.571
2012-05-19T22:00:00.000Z,2947.1,559.57,190.08,51.684
2012-05-19T23:00:00.000Z,2840,544.57,188.79,52.296
2012-05-20T00:00:00.000Z,2663.3,507.57,175.6,48.781
2012-05-20T01:00:00.000Z,2460.5,472.43,159.72,47.214
2012-05-20T02:00:00.000Z,2306.7,436.43,154.96,44.653
2012-05-20T03:00:00.000Z,2146.2,413.29,147.22,43.505
2012-05-20T04:00:00.000Z,1998.1,391.29,140.87,42.816
2012-05-20T05:00:00.000Z,2077.6,406.57,143.45,42.464
2012-05-20T06:00:00.000Z,2039.5,398.14,147.72,43.311
2012-05-20T07:00:00.000Z,1852.9,365.71,139.38,41.893
2012-05-20T08:00:00.000Z,1817.1,355.71,132.34,40.148
2012-05-20T09:00:00.000Z,1800,358.43,128.08,38.464
2012-05-20T10:00:00.000Z,1723.8,346,129.37,39.082
2012-05-20T11:00:00.000Z,1584.8,323.57,121.92,36.77
2012-05-20T12:00:00.000Z,1520.5,305.29,120.24,37.291
2012-05-20T13:00:00.000Z,1561.9,312.43,118.75,38.071
2012-05-20T14:00:00.000Z,2021.4,336.57,114.09,36.724
2012-05-20T15:00:00.000Z,1880.5,316.57,114.09,36.526
2012-05-20T16:00:00.000Z,1605.2,295.57,107.54,33.862
2012-05-20T17:00:00.000Z,1510.5,283,105.56,34.505
2012-05-20T18:00:00.000Z,1481.4,279.71,106.85,33.194
2012-05-20T19:00:00.000Z,1453.8,283.43,106.75,33.827
2012-05-20T20:00:00.000Z,1403.8,263.86,105.46,32.556
2012-05-20T21:00:00.000Z,1570.5,286.29,106.15,33.327
2012-05-20T22:00:00.000Z,1523.8,271,100.4,30.954
2012-05-20T23:00:00.000Z,1721,284.71,107.04,34.801
2012-05-21T00:00:00.000Z,1538.6,263.86,98.611,33.612
2012-05-21T01:00:00.000Z,1415.2,248.14,94.653,31.362
2012-05-21T02:00:00.000Z,1300.5,245.43,96.23,30.041
2012-05-21T03:00:00.000Z,1275.2,236.29,95.01,31.332
2012-05-21T04:00:00.000Z,1304.3,238.43,94.891,31.653
2012-05-21T05:00:00.000Z,1239.5,236.29,94.613,31.036
2012-05-21T06:00:00.000Z,1257.6,236,93.462,31.138
2012-05-21T07:00:00.000Z,1204.8,231.71,94.464,30.964
2012-05-21T08:00:00.000Z,1147.6,224.43,90.556,30.311
2012-05-21T09:00:00.000Z,1062.9,216.29,90.407,29.01
2012-05-21T10:00:00.000Z,1103.8,214.86,91.121,30.209
2012-05-21T11:00:00.000Z,1103.8,219.29,89.534,30.112
2012-05-21T12:00:00.000Z,1102.9,213.71,88.046,29.296
2012-05-21T13:00:00.000Z,1053.3,214,87.391,28.571
2012-05-21T14:00:00.000Z,1002.9,198.71,83.373,27.439
2012-05-21T15:00:00.000Z,1028.1,214.43,87.708,28.265
2012-05-21T16:00:00.000Z,1084.3,216.71,88.839,29.357
2012-05-21T17:00:00.000Z,983.33,202.71,83.532,28.071
2012-05-21T18:00:00.000Z,940,193.43,78.74,27.388
2012-05-21T19:00:00.000Z,870,178,79.821,28.934
2012-05-21T20:00:00.000Z,873.81,181.43,77.024,28.051
2012-05-21T21:00:00.000Z,832.86,173,75.893,25.837
2012-05-21T22:00:00.000Z,844.29,169.43,77.004,28.306
2012-05-21T23:00:00.000Z,785.24,159.43,73.065,25.837
2012-05-26T00:00:00.000Z,619.05,113.51,56.706,21.694
2012-05-26T01:00:00.000Z,570.95,112.71,54.395,21.281
2012-05-26T02:00:00.000Z,588.57,116.31,55.208,22.24
2012-05-26T03:00:00.000Z,550.48,112.4,56.161,21.99
2012-05-26T04:00:00.000Z,543.33,115.13,57.292,22.495
2012-05-26T05:00:00.000Z,538.1,115.71,56.806,22.204
2012-05-26T06:00:00.000Z,540.95,116.27,54.841,20.827
2012-05-26T07:00:00.000Z,583.33,109.74,54.375,21.469
2012-05-26T08:00:00.000Z,532.38,113.69,54.167,21.347
2012-05-26T09:00:00.000Z,574.76,116.47,54.851,22.332
2012-05-26T10:00:00.000Z,567.14,116.57,53.958,21.398
2012-05-26T11:00:00.000Z,573.81,117.63,56.786,21.872
2012-05-26T12:00:00.000Z,543.33,110.59,52.45,21.643
2012-05-26T13:00:00.000Z,554.76,114.99,54.702,22.061
2012-05-26T14:00:00.000Z,575.24,119.46,56.071,21.827
2012-05-26T15:00:00.000Z,532.38,116.61,54.633,22.48
2012-05-26T16:00:00.000Z,532.38,109.5,53.651,20.673
2012-05-26T17:00:00.000Z,546.19,109.27,55.139,21.214
2012-05-26T18:00:00.000Z,557.62,114.77,57.639,22.566
2012-05-26T19:00:00.000Z,536.67,110.34,54.276,22.311
2012-05-26T20:00:00.000Z,583.81,116.84,58.214,22.112
2012-05-26T21:00:00.000Z,19557,4411.4,1323.4,254.03
2012-05-26T22:00:00.000Z,40524,8024.3,2572.4,562.24
2012-05-26T23:00:00.000Z,29933,7151.4,2508.9,584.18
2012-05-27T00:00:00.000Z,19562,5081.4,1886.9,439.34
2012-05-27T01:00:00.000Z,16238,4238.6,1576.4,366.89
2012-05-27T02:00:00.000Z,18433,4742.9,1752,424.64
2012-05-27T03:00:00.000Z,22233,5238.6,1813.5,426.12
2012-05-27T04:00:00.000Z,25500,5707.1,1891.9,425.41
2012-05-27T05:00:00.000Z,25086,5328.6,1698.4,381.48
2012-05-27T06:00:00.000Z,23624,4944.3,1570.4,354.03
2012-05-27T07:00:00.000Z,23143,4771.4,1483.1,329.54
2012-05-27T08:00:00.000Z,24262,4881.4,1498,338.62
2012-05-27T09:00:00.000Z,19752,4085.7,1278.8,289.18
2012-05-27T10:00:00.000Z,18600,3887.1,1250,284.23
2012-05-27T11:00:00.000Z,16114,3458.6,1137.9,267.24
2012-05-27T12:00:00.000Z,13486,2967.1,1010.9,240
2012-05-27T13:00:00.000Z,11357,2595.7,893.35,221.53
2012-05-27T14:00:00.000Z,10695,2444.3,851.98,214.8
2012-05-27T15:00:00.000Z,11986,2648.6,914.98,219.54
2012-05-27T16:00:00.000Z,10900,2460,857.54,207.81
2012-05-27T17:00:00.000Z,11095,2437.1,845.93,205.51
2012-05-27T18:00:00.000Z,11124,2427.1,826.59,203.78
2012-05-27T19:00:00.000Z,9761.9,2175.7,742.16,183.72
2012-05-27T20:00:00.000Z,9628.6,2108.6,734.72,177.19
2012-05-27T21:00:00.000Z,9281,2035.7,705.36,176.17
2012-05-27T22:00:00.000Z,8619,1907.1,659.33,163.78
2012-05-27T23:00:00.000Z,8076.2,1821.4,639.68,157.91
2012-05-28T00:00:00.000Z,8085.7,1785.7,631.15,155.15
2012-05-28T01:00:00.000Z,7304.8,1664.3,590.08,146.12
2012-05-28T02:00:00.000Z,6890.5,1580,566.67,139.9
2012-05-28T03:00:00.000Z,6433.3,1504.3,542.26,134.13
2012-05-28T04:00:00.000Z,6176.2,1441.4,517.06,129.03
2012-05-28T05:00:00.000Z,5976.2,1380,506.85,124.34
2012-05-28T06:00:00.000Z,5709.5,1343.6,490.38,124.34
2012-05-28T07:00:00.000Z,5661.9,1333.4,481.85,120.1
2012-05-28T08:00:00.000Z,5271.4,1241.3,445.14,115.71
2012-05-28T09:00:00.000Z,5157.1,1236.7,451.79,113.16
2012-05-28T10:00:00.000Z,5190.5,1213.4,453.97,111.63
2012-05-28T11:00:00.000Z,5204.8,1236.4,441.07,112.09
2012-05-28T12:00:00.000Z,4890.5,1154.1,430.16,109.74
2012-05-28T13:00:00.000Z,4606.7,1094.7,402.68,101.73
2012-05-28T14:00:00.000Z,4187.6,1005,371.53,95.357
2012-05-28T15:00:00.000Z,3754.3,909.57,338.49,85.204
2012-05-28T16:00:00.000Z,3266.2,787.57,301.19,78.265
2012-05-28T17:00:00.000Z,3182.4,768.29,292.26,75.306
2012-05-28T18:00:00.000Z,3131.4,750.43,284.13,74.388
2012-05-28T19:00:00.000Z,3066.7,732.71,274.4,73.469
2012-05-28T20:00:00.000Z,2948.1,714.57,262.4,67.398
2012-05-28T21:00:00.000Z,2721.9,656.14,251.19,68.776
2012-05-28T22:00:00.000Z,2727.6,647.86,247.22,66.99
2012-05-28T23:00:00.000Z,2797.1,650.71,246.03,66.173
2012-05-29T00:00:00.000Z,2823.8,663.29,244.84,65.255
2012-05-29T01:00:00.000Z,2882.4,658.43,242.96,66.531
2012-05-29T02:00:00.000Z,2725.7,632.71,233.63,63.622
2012-05-29T03:00:00.000Z,2801,647.14,240.28,60.408
2012-05-29T04:00:00.000Z,2688.6,608.71,228.17,60.714
2012-05-29T05:00:00.000Z,2525.2,592.14,215.48,60.204
2012-05-29T06:00:00.000Z,2611.9,603.86,216.77,60.459
2012-05-29T07:00:00.000Z,2703.8,620.86,224.7,58.878
2012-05-29T08:00:00.000Z,2685.7,603.14,220.14,59.949
2012-05-29T09:00:00.000Z,2653.3,596.43,220.04,56.582
2012-05-29T10:00:00.000Z,2587.1,581.86,213.29,56.327
2012-05-29T11:00:00.000Z,2553.3,574.14,209.42,56.378
2012-05-29T12:00:00.000Z,2502.9,560,206.35,53.367
2012-05-29T13:00:00.000Z,2286.2,522.86,194.35,51.837
2012-05-29T14:00:00.000Z,2038.6,470.14,180.56,50.474
2012-05-29T15:00:00.000Z,2073.3,473.71,184.23,49.25
2012-05-29T16:00:00.000Z,2146.7,494.14,181.75,51.378
2012-05-29T17:00:00.000Z,2071.4,473.14,172.02,47.648
2012-05-29T18:00:00.000Z,2009,448.29,169.15,47.02
2012-05-29T19:00:00.000Z,1980,441.71,166.07,46.071
2012-05-29T20:00:00.000Z,1980,434.29,165.58,45.556
2012-05-29T21:00:00.000Z,1882.4,423.86,158.23,44.026
2012-05-29T22:00:00.000Z,1747.1,392.29,153.97,43.117
2012-05-29T23:00:00.000Z,1673.3,371.14,143.65,42.985
2012-05-30T00:00:00.000Z,1648.6,373.14,142.26,42.138
2012-05-30T01:00:00.000Z,1552.4,355,143.65,38.934
2012-05-30T02:00:00.000Z,1588.1,356.57,141.27,41.179
2012-05-30T03:00:00.000Z,1579.5,348.43,139.38,39.821
2012-05-30T04:00:00.000Z,1531.4,347.86,133.93,40.092
2012-05-30T05:00:00.000Z,1435.2,327.71,126.98,38.643
2012-05-30T06:00:00.000Z,1406.2,313.43,126.29,38.459
2012-05-30T07:00:00.000Z,1339,308.14,121.23,37.903
2012-05-30T08:00:00.000Z,1303.8,301.29,122.52,37.138
2012-05-30T09:00:00.000Z,1354.8,307.71,125.3,37.628
2012-05-30T10:00:00.000Z,1333.3,296.71,119.35,37.286
2012-05-30T11:00:00.000Z,1286.7,298.57,120.44,37.061
2012-05-30T12:00:00.000Z,1321,306.71,118.06,36.464
2012-05-30T13:00:00.000Z,1357.6,299.57,120.63,36.005
2012-05-30T14:00:00.000Z,1319,292.14,118.95,37.362
2012-05-30T15:00:00.000Z,1288.6,286.71,114.98,34.663
2012-05-30T16:00:00.000Z,1255.7,277,114.19,33.791
2012-05-30T17:00:00.000Z,1208.6,267.29,108.63,34.929
2012-05-30T18:00:00.000Z,1161.4,258.71,109.72,34.061
2012-05-30T19:00:00.000Z,1139.5,252.14,105.65,33.663
2012-05-30T20:00:00.000Z,1119.5,247.29,104.07,32.276
2012-05-30T21:00:00.000Z,1089,247.14,104.46,34.255
2012-05-30T22:00:00.000Z,1071.4,251.57,101.79,32.566
2012-05-30T23:00:00.000Z,1055.2,245.43,101.69,30.934
2012-05-31T00:00:00.000Z,1002.9,222.29,94.702,30.852
2012-05-31T01:00:00.000Z,944.29,224.14,94.127,29.791
2012-05-31T02:00:00.000Z,967.62,221.43,92.421,30.168
2012-05-31T03:00:00.000Z,947.14,211.43,90.575,29.235
2012-05-31T04:00:00.000Z,957.14,211.43,88.76,30.48
2012-05-31T05:00:00.000Z,969.05,220.71,91.538,29.883
2012-05-31T06:00:00.000Z,965.24,208,88.78,30.413
2012-05-31T07:00:00.000Z,944.76,210.86,87.817,29.342
2012-05-31T08:00:00.000Z,942.38,212.43,89.97,28.327
2012-05-31T09:00:00.000Z,961.43,211,87.044,29.679
2012-05-31T10:00:00.000Z,938.1,206,88.512,28.658
2012-05-31T11:00:00.000Z,930.95,204.57,88.839,28.357
2012-05-31T12:00:00.000Z,923.81,204.14,86.22,27.102
2012-05-31T13:00:00.000Z,967.14,202.43,87.054,28.949
2012-05-31T14:00:00.000Z,931.9,198.43,88.204,27.25
2012-05-31T15:00:00.000Z,926.67,206,85.089,27.551
2012-05-31T16:00:00.000Z,905.71,203.43,82.431,27.454
2012-05-31T17:00:00.000Z,946.67,202.86,85.526,27.117
2012-05-31T18:00:00.000Z,936.67,201.57,85.308,27.413
2012-05-31T19:00:00.000Z,941.9,207.43,85.595,28.168
2012-05-31T20:00:00.000Z,912.86,202.43,85.804,27.898
2012-05-31T21:00:00.000Z,923.33,201.29,87.133,28.235
2012-05-31T22:00:00.000Z,913.81,202,85.437,28.265
2012-05-31T23:00:00.000Z,937.62,197.86,80.347,26.388
2012-07-05T00:00:00.000Z,6509.5,980.14,234.62,51.071
2012-07-05T01:00:00.000Z,7333.3,1122.7,289.38,64.388
2012-07-05T02:00:00.000Z,5533.3,854.14,232.24,54.235
2012-07-05T03:00:00.000Z,5238.1,800.29,229.76,55.51
2012-07-05T04:00:00.000Z,4193.3,666.71,200.3,52.5
2012-07-05T05:00:00.000Z,4115.7,639.43,194.54,52.143
2012-07-05T06:00:00.000Z,4307.1,650.29,182.64,46.352
2012-07-05T07:00:00.000Z,4634.3,654.43,176.19,41.786
2012-07-05T08:00:00.000Z,5414.3,744.43,184.52,44.031
2012-07-05T09:00:00.000Z,5128.6,705.71,174.6,41.719
2012-07-05T10:00:00.000Z,5409.5,693.57,162.9,39.219
2012-07-05T11:00:00.000Z,4814.3,618,151.88,36.995
2012-07-05T12:00:00.000Z,4582.9,595.57,148.51,35.138
2012-07-05T13:00:00.000Z,4691,593,144.54,34.51
2012-07-05T14:00:00.000Z,4390.5,584.57,144.54,34.128
2012-07-05T15:00:00.000Z,5119,654.14,150.99,35.469
2012-07-05T16:00:00.000Z,5200,664,153.08,33.99
2012-07-05T17:00:00.000Z,4861.9,619.29,144.94,32.505
2012-07-05T18:00:00.000Z,4847.6,599,138.89,32.847
2012-07-05T19:00:00.000Z,4089.5,531.14,128.47,31.168
2012-07-05T20:00:00.000Z,3812.9,481.57,121.43,30.276
2012-07-05T21:00:00.000Z,3914.8,492.29,117.76,29.092
2012-07-05T22:00:00.000Z,4663.3,711.86,164.19,34.49
2012-07-05T23:00:00.000Z,8771.4,1410.7,341.27,66.224
2012-07-06T00:00:00.000Z,11224,1931.4,500.69,91.786
2012-07-06T01:00:00.000Z,10767,2018.6,550.1,103.88
2012-07-06T02:00:00.000Z,15767,3168.6,893.06,165.1
2012-07-06T03:00:00.000Z,19086,3645.7,981.15,171.94
2012-07-06T04:00:00.000Z,17890,3418.6,915.58,158.52
2012-07-06T05:00:00.000Z,20110,3742.9,970.63,164.54
2012-07-06T06:00:00.000Z,18862,3372.9,845.44,143.62
2012-07-06T07:00:00.000Z,20581,3428.6,823.41,137.5
2012-07-06T08:00:00.000Z,17600,2870,690.77,117.24
2012-07-06T09:00:00.000Z,17086,2824.3,669.15,113.01
2012-07-06T10:00:00.000Z,17400,2770,635.32,104.49
2012-07-06T11:00:00.000Z,16171,2517.1,570.24,92.806
2012-07-06T12:00:00.000Z,14567,2232.9,499.4,83.878
2012-07-06T13:00:00.000Z,13848,2085.7,468.35,78.112
2012-07-06T14:00:00.000Z,12452,1868.6,424.8,72.245
2012-07-06T15:00:00.000Z,12243,1815.7,400.89,68.367
2012-07-06T16:00:00.000Z,12243,1727.1,380.56,63.265
2012-07-06T17:00:00.000Z,10686,1505.7,322.42,57.5
2012-07-06T18:00:00.000Z,7419,1119.1,255.46,49.153
2012-07-06T19:00:00.000Z,7157.1,1001.4,229.17,43.77
2012-07-06T20:00:00.000Z,7971.4,1070.4,238.69,46.01
2012-07-06T21:00:00.000Z,8857.1,1139.7,246.03,47.204
2012-07-06T22:00:00.000Z,8952.4,1152.6,245.54,44.908
2012-07-06T23:00:00.000Z,9419,1655.7,597.62,159.95
2012-07-07T00:00:00.000Z,25329,7347.1,3270.8,889.29
2012-07-07T01:00:00.000Z,52048,15743,6813.5,1812.8
2012-07-07T02:00:00.000Z,103100,29443,12014,3035.2
2012-07-07T03:00:00.000Z,138240,36557,13978,3404.6
2012-07-07T04:00:00.000Z,202000,46114,16131,3822.4
2012-07-07T05:00:00.000Z,212240,48071,16280,3738.3
2012-07-07T06:00:00.000Z,222520,48614,15992,3619.4
2012-07-07T07:00:00.000Z,203430,43429,13958,3129.6
2012-07-07T08:00:00.000Z,174380,37171,11835,2625.5
2012-07-07T09:00:00.000Z,158330,32571,10079,2231.1
2012-07-07T10:00:00.000Z,144900,28714,8771.8,1934.2
2012-07-07T11:00:00.000Z,133570,26157,7834.3,1701
2012-07-07T12:00:00.000Z,120520,23114,6884.9,1457.1
2012-07-07T13:00:00.000Z,102100,19814,5829.4,1236.7
2012-07-07T14:00:00.000Z,90143,17171,4978.2,1069.9
2012-07-07T15:00:00.000Z,81762,15229,4408.7,942.35
2012-07-07T16:00:00.000Z,70429,13186,3861.1,813.27
2012-07-07T17:00:00.000Z,64905,12233,3552.6,748.47
2012-07-07T18:00:00.000Z,58571,11014,3158.7,662.76
2012-07-07T19:00:00.000Z,51333,9575.7,2755,583.16
2012-07-07T20:00:00.000Z,42138,7990,2328.4,507.24
2012-07-07T21:00:00.000Z,40605,7520,2170.6,464.54
2012-07-07T22:00:00.000Z,39081,7118.6,2022.8,433.32
2012-07-07T23:00:00.000Z,34424,6264.3,1825.4,389.74
2012-07-08T00:00:00.000Z,31533,5751.4,1648.8,350.92
2012-07-08T01:00:00.000Z,29286,5294.3,1485.1,318.72
2012-07-08T02:00:00.000Z,27614,4947.1,1399.8,301.33
2012-07-08T03:00:00.000Z,25305,4557.1,1283.7,278.83
2012-07-08T04:00:00.000Z,23543,4224.3,1196.4,260.31
2012-07-08T05:00:00.000Z,21290,3862.9,1114.1,238.42
2012-07-08T06:00:00.000Z,20238,3605.7,1056.5,226.63
2012-07-08T07:00:00.000Z,19014,3411.4,983.93,214.03
2012-07-08T08:00:00.000Z,17833,3165.7,911.11,197.45
2012-07-08T09:00:00.000Z,16881,2958.6,859.42,188.32
2012-07-08T10:00:00.000Z,16248,2821.4,808.83,177.5
2012-07-08T11:00:00.000Z,15229,2670,774.31,164.74
2012-07-08T12:00:00.000Z,16257,2717.1,747.92,156.84
2012-07-08T13:00:00.000Z,16290,2655.7,703.87,147.86
2012-07-08T14:00:00.000Z,16833,2634.3,678.97,144.23
2012-07-08T15:00:00.000Z,14476,2427.1,638.1,135.51
2012-07-08T16:00:00.000Z,13905,2270,609.72,129.64
2012-07-08T17:00:00.000Z,13529,2287.1,663.69,150.05
2012-07-08T18:00:00.000Z,15271,3121.4,1123,297.55
2012-07-08T19:00:00.000Z,22686,5378.6,2187.5,612.24
2012-07-08T20:00:00.000Z,28524,6917.1,2871,816.84
2012-07-08T21:00:00.000Z,35519,8908.6,3723.2,1048.5
2012-07-08T22:00:00.000Z,26833,7418.6,3346.2,996.43
2012-07-08T23:00:00.000Z,35748,9800,4224.2,1208.7
2012-07-09T00:00:00.000Z,22157,6392.9,2924.6,886.73
2012-07-09T01:00:00.000Z,21348,6192.9,2750,793.88
2012-07-09T02:00:00.000Z,23305,6627.1,2835.3,823.98
2012-07-09T03:00:00.000Z,23843,6724.3,2854.2,817.35
2012-07-09T04:00:00.000Z,26300,7254.3,2973.2,804.59
2012-07-09T05:00:00.000Z,24976,6758.6,2742.1,747.96
2012-07-09T06:00:00.000Z,26100,6891.4,2774.8,763.78
2012-07-09T07:00:00.000Z,31667,8171.4,3241.1,869.9
2012-07-09T08:00:00.000Z,31543,7917.1,3091.3,822.96
2012-07-09T09:00:00.000Z,31748,7802.9,2988.1,806.63
2012-07-09T10:00:00.000Z,29052,7170,2720.2,731.12
2012-07-09T11:00:00.000Z,26043,6418.6,2438.5,650
2012-07-09T12:00:00.000Z,24667,5814.3,2137.9,563.27
2012-07-09T13:00:00.000Z,21210,5011.4,1851.2,490.61
2012-07-09T14:00:00.000Z,18933,4345.7,1611.1,423.21
2012-07-09T15:00:00.000Z,15824,3671.4,1379,372.45
2012-07-09T16:00:00.000Z,16429,3747.1,1368.1,363.72
2012-07-09T17:00:00.000Z,16214,3640,1301.6,340.15
2012-07-09T18:00:00.000Z,16052,3518.6,1247,328.98
2012-07-09T19:00:00.000Z,14890,3320,1176.6,302.3
2012-07-09T20:00:00.000Z,14595,3192.9,1134.9,288.06
2012-07-09T21:00:00.000Z,17429,3604.3,1220.2,307.91
2012-07-09T22:00:00.000Z,20848,4081.4,1322.4,321.89
2012-07-09T23:00:00.000Z,17786,3592.9,1193.5,297.6
2012-07-10T00:00:00.000Z,16010,3362.9,1123,277.6
2012-07-10T01:00:00.000Z,11124,2367.1,815.77,207.65
2012-07-10T02:00:00.000Z,12357,2560,874.21,218.67
2012-07-10T03:00:00.000Z,11024,2308.6,789.29,198.06
2012-07-10T04:00:00.000Z,11481,2351.4,790.77,194.54
2012-07-10T05:00:00.000Z,8795.2,1857.1,646.23,160.2
2012-07-10T06:00:00.000Z,6742.9,1484.3,531.05,140.97
2012-07-10T07:00:00.000Z,6461.9,1434.3,500.6,129.18
2012-07-10T08:00:00.000Z,6304.8,1360.9,473.21,124.59
2012-07-10T09:00:00.000Z,6281,1301.9,449.6,115.61
2012-07-10T10:00:00.000Z,6442.9,1314.3,446.53,113.72
2012-07-10T11:00:00.000Z,6038.1,1273.1,438.19,111.79
2012-07-10T12:00:00.000Z,5838.1,1233,420.04,107.24
2012-07-10T13:00:00.000Z,5004.8,1067.3,369.74,97.959
2012-07-10T14:00:00.000Z,4680,1004.6,350.89,89.796
2012-07-10T15:00:00.000Z,4385.2,947.57,333.73,86.684
2012-07-10T16:00:00.000Z,4289,908.29,316.07,80.969
2012-07-10T17:00:00.000Z,4134.3,879.43,306.65,79.235
2012-07-10T18:00:00.000Z,3984.8,850,298.21,75.408
2012-07-10T19:00:00.000Z,4000.5,857.43,293.35,74.286
2012-07-10T20:00:00.000Z,3947.6,828.86,278.67,73.622
2012-07-10T21:00:00.000Z,3924.8,817.29,276.29,72.908
2012-07-10T22:00:00.000Z,3885.7,790.43,268.95,68.418
2012-07-10T23:00:00.000Z,3858.1,796.43,265.28,68.367
2012-07-11T00:00:00.000Z,3880.5,783.57,267.86,70.459
2012-07-11T01:00:00.000Z,3821.4,781.43,262.2,67.347
2012-07-11T02:00:00.000Z,3630,734.29,254.07,64.745
2012-07-11T03:00:00.000Z,3712.4,733,243.55,64.184
2012-07-11T04:00:00.000Z,3712.9,728.14,244.84,61.684
2012-07-11T05:00:00.000Z,3605.2,715,237.6,60
2012-07-11T06:00:00.000Z,3158.1,648.29,220.93,58.061
2012-07-11T07:00:00.000Z,2979,602.86,207.84,56.02
2012-07-11T08:00:00.000Z,2696.7,557.14,195.04,53.061
2012-07-11T09:00:00.000Z,2520.5,533,182.64,51.735
2012-07-11T10:00:00.000Z,2232.9,481.43,175,46.434
2012-07-11T11:00:00.000Z,1984.3,431.29,158.43,45.418
2012-07-11T12:00:00.000Z,1720.5,383.43,143.85,40.786
2012-07-11T13:00:00.000Z,1588.1,357.86,135.22,40.367
2012-07-11T14:00:00.000Z,1784.3,394.43,142.86,43.138
2012-07-11T15:00:00.000Z,1828.6,389.57,145.63,40.796
2012-07-11T16:00:00.000Z,1577.6,343.29,135.22,38.505
2012-07-11T17:00:00.000Z,1453.3,321.57,123.21,38.327
2012-07-11T18:00:00.000Z,1429,308.29,123.91,35.99
2012-07-11T19:00:00.000Z,1781,372.57,133.33,37.847
2012-07-11T20:00:00.000Z,1790.5,370.14,137.6,40.878
2012-07-11T21:00:00.000Z,1766.2,366.29,132.24,37.449
2012-07-11T22:00:00.000Z,1623.3,338.43,125.5,37.281
2012-07-11T23:00:00.000Z,1535.7,311.43,121.33,36.087
2012-07-12T00:00:00.000Z,1189.5,264.29,103.77,33.036
2012-07-12T01:00:00.000Z,1198.6,260.43,100.6,32.648
2012-07-12T02:00:00.000Z,1150,247,100.5,31.781
2012-07-12T03:00:00.000Z,1173.3,248.71,100.6,31.423
2012-07-12T04:00:00.000Z,1147.1,244.14,97.976,32.112
2012-07-12T05:00:00.000Z,1186.7,243,96.954,32.316
2012-07-12T06:00:00.000Z,1157.1,245.71,96.448,30.138
2012-07-12T07:00:00.000Z,1163.3,235.86,95.546,29.893
2012-07-12T08:00:00.000Z,1114.3,233.14,94.673,29.413
2012-07-12T09:00:00.000Z,1174.8,234.14,92.887,30.781
2012-07-12T10:00:00.000Z,1172.4,237,90.893,30.026
2012-07-12T11:00:00.000Z,1168.1,235.43,93.294,28.755
2012-07-12T12:00:00.000Z,1130,227.43,92.262,28.98
2012-07-12T13:00:00.000Z,1195.2,226.71,93.978,28.974
2012-07-12T14:00:00.000Z,1160.5,224.29,88.224,28.056
2012-07-12T15:00:00.000Z,1106.2,226,87.183,28.179
2012-07-12T16:00:00.000Z,1193.8,233.86,92.45,29.903
2012-07-12T17:00:00.000Z,21824,5902.9,2310.5,613.78
2012-07-12T18:00:00.000Z,64095,15571,5903.8,1575.5
2012-07-12T19:00:00.000Z,120570,29400,11419,3142.9
2012-07-12T20:00:00.000Z,98048,23443,8886.9,2353.6
2012-07-12T21:00:00.000Z,94667,22500,8389.9,2169.4
2012-07-12T22:00:00.000Z,62190,15700,6218.3,1661.7
2012-07-12T23:00:00.000Z,82762,20700,8088.3,2143.9
